# Time	HemO	HemO3	HemO2	Hill4	HemO4	Values[Y]	Values[MM]	Values[Y4]	Values[YHill]	
0	0	0	0	0	0	0	0.666667	0	0	
1e-09	9.74e-10	9.74e-30	9.74e-20	8e-12	0	1e-10	0.666667	0	8e-12	
2e-09	1.948e-09	3.896e-29	2.922e-19	1.6e-11	2.922e-39	2e-10	0.666667	3e-40	1.6e-11	
1.0002e-05	9.74194e-06	2.43597e-18	4.87194e-12	8.0016e-08	1.21799e-24	1.0002e-06	0.666667	1.2505e-25	8.0016e-08	
2.0002e-05	1.94819e-05	1.46138e-17	1.94838e-11	1.60016e-07	9.7429e-24	2.0002e-06	0.666667	1.0003e-24	1.60016e-07	
3.0002e-05	2.92219e-05	4.62735e-17	4.38357e-11	2.40016e-07	4.01866e-23	3.00019e-06	0.666667	4.12593e-24	2.40016e-07	
0.000130002	0.00012662	3.52839e-15	8.23041e-10	1.04002e-06	1.44638e-20	1.3e-05	0.666667	1.48499e-21	1.04002e-06	
0.000230002	0.000224017	1.97127e-14	2.5762e-09	1.84001e-06	1.20084e-19	2.29997e-05	0.666667	1.23289e-20	1.84001e-06	
0.000330002	0.000321411	5.82977e-14	5.30326e-09	2.64001e-06	4.91466e-19	3.29991e-05	0.666667	5.04585e-20	2.64001e-06	
0.000430002	0.000418804	1.29022e-13	9.0042e-09	3.44001e-06	1.40127e-18	4.29984e-05	0.666667	1.43868e-19	3.44001e-06	
0.00143	0.00139262	4.74592e-12	9.95679e-08	1.144e-05	1.71296e-16	0.00014298	0.666667	1.75869e-17	1.144e-05	
0.00243	0.00236625	2.32846e-11	2.87476e-07	1.94398e-05	1.41429e-15	0.000242941	0.666667	1.45204e-16	1.94398e-05	
0.00343	0.00333968	6.54737e-11	5.72689e-07	2.74396e-05	5.61426e-15	0.000342883	0.666667	5.76413e-16	2.74396e-05	
0.00443	0.00431291	1.41036e-10	9.55169e-07	3.54394e-05	1.56201e-14	0.000442804	0.666667	1.60371e-15	3.54394e-05	
0.00543	0.00528595	2.59689e-10	1.43488e-06	4.34391e-05	3.52544e-14	0.000542705	0.666667	3.61955e-15	4.34391e-05	
0.01543	0.0150057	5.94978e-09	1.15709e-05	0.000123432	2.29531e-12	0.00154062	0.666667	2.35658e-13	0.000123432	
0.02543	0.024706	2.65944e-08	3.1387e-05	0.000203419	1.69117e-11	0.00253655	0.666667	1.73631e-12	0.000203419	
0.03543	0.0343869	7.18149e-08	6.08445e-05	0.0002834	6.36325e-11	0.00353048	0.666667	6.53311e-12	0.0002834	
0.04543	0.0440486	1.51174e-07	9.99048e-05	0.000363374	1.71774e-10	0.00452244	0.666667	1.7636e-11	0.000363374	
0.05543	0.0536909	2.74179e-07	0.00014853	0.000443342	3.80154e-10	0.00551242	0.666667	3.90301e-11	0.000443342	
0.06543	0.0633141	4.50278e-07	0.00020668	0.000523303	7.37021e-10	0.00650042	0.666667	7.56695e-11	0.000523303	
0.136439	0.131099	4.03971e-06	0.000890278	0.00109091	1.3798e-08	0.0134598	0.666667	1.41664e-09	0.00109091	
0.207447	0.197934	1.40495e-05	0.00203885	0.0016582	7.30122e-08	0.0203217	0.666667	7.49612e-09	0.0016582	
0.278456	0.263836	3.36212e-05	0.00363925	0.00222517	2.34691e-07	0.0270879	0.666667	2.40955e-08	0.00222517	
0.349465	0.328822	6.57615e-05	0.00567867	0.00279181	5.76494e-07	0.0337599	0.666667	5.91883e-08	0.00279181	
0.420473	0.392907	0.000113346	0.00814461	0.00335814	1.19634e-06	0.0403395	0.666667	1.22827e-07	0.00335814	
0.491482	0.456108	0.000179122	0.0110249	0.00392414	2.21134e-06	0.0468283	0.666667	2.27037e-07	0.00392414	
0.562491	0.518439	0.000265717	0.0143076	0.00448982	3.75681e-06	0.0532278	0.666667	3.8571e-07	0.00448982	
0.707284	0.642906	0.000517132	0.0222003	0.0056423	9.20559e-06	0.0660068	0.666667	9.45133e-07	0.0056423	
